Date,New_Cases,New_Deaths,Value,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,SP500_Daily_Return,New_Cases_7d_avg,New_Cases_12d_avg,retail_and_recreation_percent_change_from_baseline_change,grocery_and_pharmacy_percent_change_from_baseline_change,parks_percent_change_from_baseline_change,transit_stations_percent_change_from_baseline_change,workplaces_percent_change_from_baseline_change,residential_percent_change_from_baseline_change,New_Cases_lag_1,New_Deaths_lag_1,retail_and_recreation_percent_change_from_baseline_lag1,grocery_and_pharmacy_percent_change_from_baseline_lag1,parks_percent_change_from_baseline_lag1,transit_stations_percent_change_from_baseline_lag1,workplaces_percent_change_from_baseline_lag1,residential_percent_change_from_baseline_lag1,New_Cases_lag_3,New_Deaths_lag_3,retail_and_recreation_percent_change_from_baseline_lag3,grocery_and_pharmacy_percent_change_from_baseline_lag3,parks_percent_change_from_baseline_lag3,transit_stations_percent_change_from_baseline_lag3,workplaces_percent_change_from_baseline_lag3,residential_percent_change_from_baseline_lag3,New_Cases_lag_5,New_Deaths_lag_5,retail_and_recreation_percent_change_from_baseline_lag5,grocery_and_pharmacy_percent_change_from_baseline_lag5,parks_percent_change_from_baseline_lag5,transit_stations_percent_change_from_baseline_lag5,workplaces_percent_change_from_baseline_lag5,residential_percent_change_from_baseline_lag5,New_Cases_lag_7,New_Deaths_lag_7,retail_and_recreation_percent_change_from_baseline_lag7,grocery_and_pharmacy_percent_change_from_baseline_lag7,parks_percent_change_from_baseline_lag7,transit_stations_percent_change_from_baseline_lag7,workplaces_percent_change_from_baseline_lag7,residential_percent_change_from_baseline_lag7,is_trading_day,Market_Up
2020-10-22,77494,1038,3453.49,-16.0,-6.0,20.0,-31.0,-30.0,9.0,0.005218945382994278,66920.0,66920.0,0.0,-0.1428571428571429,0.5384615384615385,-0.03125,0.0,0.0,68975.0,1171.0,-16.0,-7.0,13.0,-32.0,-30.0,9.0,56160.0,625.0,-18.0,-9.0,4.0,-33.0,-31.0,9.0,67108.0,874.0,-15.0,-5.0,23.0,-30.0,-31.0,9.0,55883.0,766.0,-17.0,-6.0,18.0,-33.0,-32.0,9.0,True,1
2020-10-23,82399,869,3465.39,-17.0,-8.0,10.0,-30.0,-30.0,9.0,0.0034457896215134287,70086.71428571429,70086.71428571429,0.0625,0.33333333333333326,-0.5,-0.032258064516129004,0.0,0.0,77494.0,1038.0,-16.0,-6.0,20.0,-31.0,-30.0,9.0,66236.0,901.0,-17.0,-7.0,10.0,-32.0,-31.0,9.0,72235.0,880.0,-17.0,-8.0,8.0,-30.0,-31.0,9.0,60232.0,908.0,-14.0,-6.0,25.0,-31.0,-30.0,9.0,True,1
2020-10-26,70443,747,3400.97,-19.0,-9.0,-9.0,-34.0,-31.0,10.0,-0.01858953826264864,70563.14285714286,70563.14285714286,0.11764705882352944,0.125,-1.9,0.1333333333333333,0.03333333333333344,0.11111111111111116,82399.0,869.0,-17.0,-8.0,10.0,-30.0,-30.0,9.0,68975.0,1171.0,-16.0,-7.0,13.0,-32.0,-30.0,9.0,56160.0,625.0,-18.0,-9.0,4.0,-33.0,-31.0,9.0,67108.0,874.0,-15.0,-5.0,23.0,-30.0,-31.0,9.0,True,0
2020-10-27,80043,982,3390.68,-17.0,-7.0,1.0,-33.0,-31.0,10.0,-0.0030256074002417144,71678.57142857143,71678.57142857143,-0.10526315789473684,-0.2222222222222222,-1.1111111111111112,-0.02941176470588236,0.0,0.0,70443.0,747.0,-19.0,-9.0,-9.0,-34.0,-31.0,10.0,77494.0,1038.0,-16.0,-6.0,20.0,-31.0,-30.0,9.0,66236.0,901.0,-17.0,-7.0,10.0,-32.0,-31.0,9.0,72235.0,880.0,-17.0,-8.0,8.0,-30.0,-31.0,9.0,True,0
2020-10-28,86023,1034,3271.03,-16.0,-7.0,-2.0,-34.0,-30.0,10.0,-0.03528790685054317,75944.71428571429,75944.71428571429,-0.05882352941176472,0.0,-3.0,0.030303030303030276,-0.032258064516129004,0.0,80043.0,982.0,-17.0,-7.0,1.0,-33.0,-31.0,10.0,82399.0,869.0,-17.0,-8.0,10.0,-30.0,-30.0,9.0,68975.0,1171.0,-16.0,-7.0,13.0,-32.0,-30.0,9.0,56160.0,625.0,-18.0,-9.0,4.0,-33.0,-31.0,9.0,True,0
2020-10-29,94528,1039,3310.11,-17.0,-7.0,-6.0,-35.0,-31.0,10.0,0.011947307117329942,79986.42857142857,79986.42857142857,0.0625,0.0,2.0,0.02941176470588225,0.03333333333333344,0.0,86023.0,1034.0,-16.0,-7.0,-2.0,-34.0,-30.0,10.0,70443.0,747.0,-19.0,-9.0,-9.0,-34.0,-31.0,10.0,77494.0,1038.0,-16.0,-6.0,20.0,-31.0,-30.0,9.0,66236.0,901.0,-17.0,-7.0,10.0,-32.0,-31.0,9.0,True,1
2020-10-30,103299,1023,3269.96,-14.0,-4.0,1.0,-32.0,-30.0,8.0,-0.012129506270184387,84889.85714285714,84889.85714285714,-0.17647058823529416,-0.4285714285714286,-1.1666666666666667,-0.08571428571428574,-0.032258064516129004,-0.19999999999999996,94528.0,1039.0,-17.0,-7.0,-6.0,-35.0,-31.0,10.0,80043.0,982.0,-17.0,-7.0,1.0,-33.0,-31.0,10.0,82399.0,869.0,-17.0,-8.0,10.0,-30.0,-30.0,9.0,68975.0,1171.0,-16.0,-7.0,13.0,-32.0,-30.0,9.0,True,0
2020-11-02,88126,834,3310.24,-17.0,-7.0,-6.0,-35.0,-31.0,9.0,0.01231819349472163,86408.71428571429,86408.71428571429,0.2142857142857142,0.75,-7.0,0.09375,0.03333333333333344,0.125,103299.0,1023.0,-14.0,-4.0,1.0,-32.0,-30.0,8.0,86023.0,1034.0,-16.0,-7.0,-2.0,-34.0,-30.0,10.0,70443.0,747.0,-19.0,-9.0,-9.0,-34.0,-31.0,10.0,77494.0,1038.0,-16.0,-6.0,20.0,-31.0,-30.0,9.0,True,1
2020-11-03,102393,1247,3369.16,-11.0,-2.0,14.0,-34.0,-33.0,9.0,0.017799313644932147,89265.0,89265.0,-0.3529411764705882,-0.7142857142857143,-3.3333333333333335,-0.02857142857142858,0.06451612903225801,0.0,88126.0,834.0,-17.0,-7.0,-6.0,-35.0,-31.0,9.0,94528.0,1039.0,-17.0,-7.0,-6.0,-35.0,-31.0,10.0,80043.0,982.0,-17.0,-7.0,1.0,-33.0,-31.0,10.0,82399.0,869.0,-17.0,-8.0,10.0,-30.0,-30.0,9.0,True,1
2020-11-04,114722,1342,3443.44,-18.0,-10.0,4.0,-36.0,-30.0,10.0,0.022047038430944355,95590.57142857143,95590.57142857143,0.6363636363636365,4.0,-0.7142857142857143,0.05882352941176472,-0.09090909090909094,0.11111111111111116,102393.0,1247.0,-11.0,-2.0,14.0,-34.0,-33.0,9.0,103299.0,1023.0,-14.0,-4.0,1.0,-32.0,-30.0,8.0,86023.0,1034.0,-16.0,-7.0,-2.0,-34.0,-30.0,10.0,70443.0,747.0,-19.0,-9.0,-9.0,-34.0,-31.0,10.0,True,1
2020-11-05,129921,1354,3510.45,-18.0,-8.0,7.0,-34.0,-30.0,10.0,0.019460190971818836,102716.0,102716.0,0.0,-0.19999999999999996,0.75,-0.05555555555555558,0.0,0.0,114722.0,1342.0,-18.0,-10.0,4.0,-36.0,-30.0,10.0,88126.0,834.0,-17.0,-7.0,-6.0,-35.0,-31.0,9.0,94528.0,1039.0,-17.0,-7.0,-6.0,-35.0,-31.0,10.0,80043.0,982.0,-17.0,-7.0,1.0,-33.0,-31.0,10.0,True,1
2020-11-06,134896,1372,3509.44,-18.0,-10.0,6.0,-33.0,-29.0,9.0,-0.00028771240154390476,109697.85714285714,109697.85714285714,0.0,0.25,-0.1428571428571429,-0.02941176470588236,-0.033333333333333326,-0.09999999999999998,129921.0,1354.0,-18.0,-8.0,7.0,-34.0,-30.0,10.0,102393.0,1247.0,-11.0,-2.0,14.0,-34.0,-33.0,9.0,103299.0,1023.0,-14.0,-4.0,1.0,-32.0,-30.0,8.0,86023.0,1034.0,-16.0,-7.0,-2.0,-34.0,-30.0,10.0,True,0
2020-11-09,121827,1033,3550.5,-19.0,-9.0,-3.0,-36.0,-31.0,10.0,0.011699872344305584,113597.71428571429,113597.71428571429,0.05555555555555558,-0.09999999999999998,-1.5,0.09090909090909083,0.06896551724137923,0.11111111111111116,134896.0,1372.0,-18.0,-10.0,6.0,-33.0,-29.0,9.0,114722.0,1342.0,-18.0,-10.0,4.0,-36.0,-30.0,10.0,88126.0,834.0,-17.0,-7.0,-6.0,-35.0,-31.0,9.0,94528.0,1039.0,-17.0,-7.0,-6.0,-35.0,-31.0,10.0,True,1
2020-11-10,154290,1543,3545.53,-18.0,-7.0,-2.0,-35.0,-31.0,10.0,-0.001399802844669673,120882.14285714286,120882.14285714286,-0.052631578947368474,-0.2222222222222222,-0.33333333333333337,-0.02777777777777779,0.0,0.0,121827.0,1033.0,-19.0,-9.0,-3.0,-36.0,-31.0,10.0,129921.0,1354.0,-18.0,-8.0,7.0,-34.0,-30.0,10.0,102393.0,1247.0,-11.0,-2.0,14.0,-34.0,-33.0,9.0,103299.0,1023.0,-14.0,-4.0,1.0,-32.0,-30.0,8.0,True,0
2020-11-11,152390,1499,3572.66,-15.0,-8.0,-10.0,-39.0,-38.0,12.0,0.007651888434169196,130062.71428571429,130062.71428571429,-0.16666666666666663,0.1428571428571428,4.0,0.11428571428571432,0.22580645161290325,0.19999999999999996,154290.0,1543.0,-18.0,-7.0,-2.0,-35.0,-31.0,10.0,134896.0,1372.0,-18.0,-10.0,6.0,-33.0,-29.0,9.0,114722.0,1342.0,-18.0,-10.0,4.0,-36.0,-30.0,10.0,88126.0,834.0,-17.0,-7.0,-6.0,-35.0,-31.0,9.0,True,1
2020-11-12,166904,1480,3537.01,-20.0,-9.0,-12.0,-37.0,-32.0,11.0,-0.009978559392721298,139278.57142857142,139278.57142857142,0.33333333333333326,0.125,0.19999999999999996,-0.05128205128205132,-0.1578947368421053,-0.08333333333333337,152390.0,1499.0,-15.0,-8.0,-10.0,-39.0,-38.0,12.0,121827.0,1033.0,-19.0,-9.0,-3.0,-36.0,-31.0,10.0,129921.0,1354.0,-18.0,-8.0,7.0,-34.0,-30.0,10.0,102393.0,1247.0,-11.0,-2.0,14.0,-34.0,-33.0,9.0,True,0
2020-11-13,186330,1579,3585.15,-19.0,-9.0,-11.0,-35.0,-30.0,11.0,0.013610365817456005,149508.2857142857,149508.2857142857,-0.050000000000000044,0.0,-0.08333333333333337,-0.05405405405405406,-0.0625,0.0,166904.0,1480.0,-20.0,-9.0,-12.0,-37.0,-32.0,11.0,154290.0,1543.0,-18.0,-7.0,-2.0,-35.0,-31.0,10.0,134896.0,1372.0,-18.0,-10.0,6.0,-33.0,-29.0,9.0,114722.0,1342.0,-18.0,-10.0,4.0,-36.0,-30.0,10.0,True,1
2020-11-16,155483,1257,3626.91,-20.0,-8.0,-10.0,-37.0,-31.0,10.0,0.011648048198820149,153160.0,153160.0,0.05263157894736836,-0.11111111111111116,-0.09090909090909094,0.05714285714285716,0.03333333333333344,-0.09090909090909094,186330.0,1579.0,-19.0,-9.0,-11.0,-35.0,-30.0,11.0,152390.0,1499.0,-15.0,-8.0,-10.0,-39.0,-38.0,12.0,121827.0,1033.0,-19.0,-9.0,-3.0,-36.0,-31.0,10.0,129921.0,1354.0,-18.0,-8.0,7.0,-34.0,-30.0,10.0,True,1
2020-11-17,173225,1764,3609.53,-20.0,-7.0,-12.0,-37.0,-32.0,11.0,-0.004791957892531062,158635.57142857142,158635.57142857142,0.0,-0.125,0.19999999999999996,0.0,0.032258064516129004,0.10000000000000009,155483.0,1257.0,-20.0,-8.0,-10.0,-37.0,-31.0,10.0,166904.0,1480.0,-20.0,-9.0,-12.0,-37.0,-32.0,11.0,154290.0,1543.0,-18.0,-7.0,-2.0,-35.0,-31.0,10.0,134896.0,1372.0,-18.0,-10.0,6.0,-33.0,-29.0,9.0,True,0
2020-11-18,177723,2082,3567.79,-19.0,-7.0,-13.0,-37.0,-32.0,11.0,-0.01156383241031389,166620.7142857143,166620.7142857143,-0.050000000000000044,0.0,0.08333333333333326,0.0,0.0,0.0,173225.0,1764.0,-20.0,-7.0,-12.0,-37.0,-32.0,11.0,186330.0,1579.0,-19.0,-9.0,-11.0,-35.0,-30.0,11.0,152390.0,1499.0,-15.0,-8.0,-10.0,-39.0,-38.0,12.0,121827.0,1033.0,-19.0,-9.0,-3.0,-36.0,-31.0,10.0,True,0
2020-11-19,199690,2220,3581.87,-19.0,-6.0,-6.0,-36.0,-31.0,11.0,0.003946420613320845,173106.42857142858,173106.42857142858,0.0,-0.1428571428571429,-0.5384615384615384,-0.027027027027026973,-0.03125,0.0,177723.0,2082.0,-19.0,-7.0,-13.0,-37.0,-32.0,11.0,155483.0,1257.0,-20.0,-8.0,-10.0,-37.0,-31.0,10.0,166904.0,1480.0,-20.0,-9.0,-12.0,-37.0,-32.0,11.0,154290.0,1543.0,-18.0,-7.0,-2.0,-35.0,-31.0,10.0,True,1
2020-11-20,204750,2057,3557.54,-20.0,-8.0,-5.0,-33.0,-30.0,11.0,-0.0067925413261787915,180586.42857142858,180586.42857142858,0.05263157894736836,0.33333333333333326,-0.16666666666666663,-0.08333333333333337,-0.032258064516129004,0.0,199690.0,2220.0,-19.0,-6.0,-6.0,-36.0,-31.0,11.0,173225.0,1764.0,-20.0,-7.0,-12.0,-37.0,-32.0,11.0,186330.0,1579.0,-19.0,-9.0,-11.0,-35.0,-30.0,11.0,152390.0,1499.0,-15.0,-8.0,-10.0,-39.0,-38.0,12.0,True,0
2020-11-23,168580,1547,3577.59,-16.0,-2.0,-12.0,-37.0,-35.0,11.0,0.00563591695385024,180825.85714285713,180825.85714285713,-0.19999999999999996,-0.75,1.4,0.1212121212121211,0.16666666666666674,0.0,204750.0,2057.0,-20.0,-8.0,-5.0,-33.0,-30.0,11.0,177723.0,2082.0,-19.0,-7.0,-13.0,-37.0,-32.0,11.0,155483.0,1257.0,-20.0,-8.0,-10.0,-37.0,-31.0,10.0,166904.0,1480.0,-20.0,-9.0,-12.0,-37.0,-32.0,11.0,True,1
2020-11-24,187599,2363,3635.41,-12.0,6.0,-9.0,-33.0,-36.0,11.0,0.016161717804443754,181007.14285714287,181007.14285714287,-0.25,-4.0,-0.25,-0.10810810810810811,0.02857142857142847,0.0,168580.0,1547.0,-16.0,-2.0,-12.0,-37.0,-35.0,11.0,199690.0,2220.0,-19.0,-6.0,-6.0,-36.0,-31.0,11.0,173225.0,1764.0,-20.0,-7.0,-12.0,-37.0,-32.0,11.0,186330.0,1579.0,-19.0,-9.0,-11.0,-35.0,-30.0,11.0,True,1
2020-11-25,186678,2388,3629.65,-3.0,23.0,-7.0,-30.0,-40.0,10.0,-0.0015844155129681736,185463.57142857142,185463.57142857142,-0.75,2.8333333333333335,-0.2222222222222222,-0.09090909090909094,0.11111111111111116,-0.09090909090909094,187599.0,2363.0,-12.0,6.0,-9.0,-33.0,-36.0,11.0,204750.0,2057.0,-20.0,-8.0,-5.0,-33.0,-30.0,11.0,177723.0,2082.0,-19.0,-7.0,-13.0,-37.0,-32.0,11.0,155483.0,1257.0,-20.0,-8.0,-10.0,-37.0,-31.0,10.0,True,0
2020-11-26,167405,1792,3629.65,-70.0,-30.0,-13.0,-60.0,-81.0,23.0,0.0,184632.14285714287,184632.14285714287,22.333333333333332,-2.3043478260869565,0.8571428571428572,1.0,1.025,1.2999999999999998,186678.0,2388.0,-3.0,23.0,-7.0,-30.0,-40.0,10.0,168580.0,1547.0,-16.0,-2.0,-12.0,-37.0,-35.0,11.0,199690.0,2220.0,-19.0,-6.0,-6.0,-36.0,-31.0,11.0,173225.0,1764.0,-20.0,-7.0,-12.0,-37.0,-32.0,11.0,True,0
2020-11-27,158735,1827,3638.35,-26.0,-20.0,2.0,-47.0,-60.0,19.0,0.0023969253233782073,181919.57142857142,181919.57142857142,-0.6285714285714286,-0.33333333333333337,-1.1538461538461537,-0.21666666666666667,-0.2592592592592593,-0.17391304347826086,167405.0,1792.0,-70.0,-30.0,-13.0,-60.0,-81.0,23.0,187599.0,2363.0,-12.0,6.0,-9.0,-33.0,-36.0,11.0,204750.0,2057.0,-20.0,-8.0,-5.0,-33.0,-30.0,11.0,177723.0,2082.0,-19.0,-7.0,-13.0,-37.0,-32.0,11.0,True,1
2020-11-30,163908,1873,3621.63,-21.0,-12.0,-27.0,-39.0,-34.0,12.0,-0.0045954897137437944,176807.85714285713,176807.85714285713,-0.1923076923076923,-0.4,-14.5,-0.17021276595744683,-0.43333333333333335,-0.368421052631579,158735.0,1827.0,-26.0,-20.0,2.0,-47.0,-60.0,19.0,186678.0,2388.0,-3.0,23.0,-7.0,-30.0,-40.0,10.0,168580.0,1547.0,-16.0,-2.0,-12.0,-37.0,-35.0,11.0,199690.0,2220.0,-19.0,-6.0,-6.0,-36.0,-31.0,11.0,True,0
2020-12-01,188503,2823,3662.45,-18.0,-5.0,-18.0,-36.0,-33.0,11.0,0.011271167954760575,174486.85714285713,174486.85714285713,-0.1428571428571429,-0.5833333333333333,-0.33333333333333337,-0.07692307692307687,-0.02941176470588236,-0.08333333333333337,163908.0,1873.0,-21.0,-12.0,-27.0,-39.0,-34.0,12.0,167405.0,1792.0,-70.0,-30.0,-13.0,-60.0,-81.0,23.0,187599.0,2363.0,-12.0,6.0,-9.0,-33.0,-36.0,11.0,204750.0,2057.0,-20.0,-8.0,-5.0,-33.0,-30.0,11.0,True,1
2020-12-02,213950,2733,3669.01,-19.0,-8.0,-16.0,-38.0,-32.0,11.0,0.0017911507324332998,180968.2857142857,180968.2857142857,0.05555555555555558,0.6000000000000001,-0.11111111111111116,0.05555555555555558,-0.030303030303030276,0.0,188503.0,2823.0,-18.0,-5.0,-18.0,-36.0,-33.0,11.0,158735.0,1827.0,-26.0,-20.0,2.0,-47.0,-60.0,19.0,186678.0,2388.0,-3.0,23.0,-7.0,-30.0,-40.0,10.0,168580.0,1547.0,-16.0,-2.0,-12.0,-37.0,-35.0,11.0,True,1
2020-12-03,227457,2996,3666.72,-18.0,-5.0,-13.0,-37.0,-32.0,11.0,-0.0006241465681479097,186662.2857142857,186662.2857142857,-0.052631578947368474,-0.375,-0.1875,-0.02631578947368418,0.0,0.0,213950.0,2733.0,-19.0,-8.0,-16.0,-38.0,-32.0,11.0,163908.0,1873.0,-21.0,-12.0,-27.0,-39.0,-34.0,12.0,167405.0,1792.0,-70.0,-30.0,-13.0,-60.0,-81.0,23.0,187599.0,2363.0,-12.0,6.0,-9.0,-33.0,-36.0,11.0,True,0
2020-12-04,240091,2642,3699.12,-20.0,-9.0,-17.0,-38.0,-30.0,12.0,0.008836235109307422,194292.7142857143,194292.7142857143,0.11111111111111116,0.8,0.3076923076923077,0.027027027027026973,-0.0625,0.09090909090909083,227457.0,2996.0,-18.0,-5.0,-13.0,-37.0,-32.0,11.0,188503.0,2823.0,-18.0,-5.0,-18.0,-36.0,-33.0,11.0,158735.0,1827.0,-26.0,-20.0,2.0,-47.0,-60.0,19.0,186678.0,2388.0,-3.0,23.0,-7.0,-30.0,-40.0,10.0,True,1
2020-12-07,192694,2098,3691.96,-21.0,-9.0,-22.0,-40.0,-33.0,11.0,-0.0019355954929820562,197905.42857142858,197905.42857142858,0.050000000000000044,0.0,0.2941176470588236,0.05263157894736836,0.10000000000000009,-0.08333333333333337,240091.0,2642.0,-20.0,-9.0,-17.0,-38.0,-30.0,12.0,213950.0,2733.0,-19.0,-8.0,-16.0,-38.0,-32.0,11.0,163908.0,1873.0,-21.0,-12.0,-27.0,-39.0,-34.0,12.0,167405.0,1792.0,-70.0,-30.0,-13.0,-60.0,-81.0,23.0,True,0
2020-12-08,218873,3109,3702.25,-20.0,-8.0,-18.0,-40.0,-32.0,11.0,0.002787137455443789,206496.57142857142,206496.57142857142,-0.04761904761904767,-0.11111111111111116,-0.18181818181818177,0.0,-0.030303030303030276,0.0,192694.0,2098.0,-21.0,-9.0,-22.0,-40.0,-33.0,11.0,227457.0,2996.0,-18.0,-5.0,-13.0,-37.0,-32.0,11.0,188503.0,2823.0,-18.0,-5.0,-18.0,-36.0,-33.0,11.0,158735.0,1827.0,-26.0,-20.0,2.0,-47.0,-60.0,19.0,True,1
2020-12-09,227734,3196,3672.82,-19.0,-8.0,-12.0,-39.0,-32.0,11.0,-0.007949220068876994,215614.57142857142,215614.57142857142,-0.050000000000000044,0.0,-0.33333333333333337,-0.025000000000000022,0.0,0.0,218873.0,3109.0,-20.0,-8.0,-18.0,-40.0,-32.0,11.0,240091.0,2642.0,-20.0,-9.0,-17.0,-38.0,-30.0,12.0,213950.0,2733.0,-19.0,-8.0,-16.0,-38.0,-32.0,11.0,163908.0,1873.0,-21.0,-12.0,-27.0,-39.0,-34.0,12.0,True,0
2020-12-10,232938,3317,3668.1,-19.0,-6.0,-9.0,-38.0,-32.0,11.0,-0.0012851160688518437,221962.42857142858,221962.42857142858,0.0,-0.25,-0.25,-0.02564102564102566,0.0,0.0,227734.0,3196.0,-19.0,-8.0,-12.0,-39.0,-32.0,11.0,192694.0,2098.0,-21.0,-9.0,-22.0,-40.0,-33.0,11.0,227457.0,2996.0,-18.0,-5.0,-13.0,-37.0,-32.0,11.0,188503.0,2823.0,-18.0,-5.0,-18.0,-36.0,-33.0,11.0,True,0
2020-12-11,248326,3005,3663.46,-21.0,-9.0,-16.0,-38.0,-31.0,12.0,-0.001264960061067022,226873.2857142857,226873.2857142857,0.10526315789473695,0.5,0.7777777777777777,0.0,-0.03125,0.09090909090909083,232938.0,3317.0,-19.0,-6.0,-9.0,-38.0,-32.0,11.0,218873.0,3109.0,-20.0,-8.0,-18.0,-40.0,-32.0,11.0,240091.0,2642.0,-20.0,-9.0,-17.0,-38.0,-30.0,12.0,213950.0,2733.0,-19.0,-8.0,-16.0,-38.0,-32.0,11.0,True,0
2020-12-14,202540,2202,3647.49,-20.0,-8.0,-28.0,-41.0,-33.0,11.0,-0.004359266922526861,223313.7142857143,223313.7142857143,-0.04761904761904767,-0.11111111111111116,0.75,0.07894736842105265,0.06451612903225801,-0.08333333333333337,248326.0,3005.0,-21.0,-9.0,-16.0,-38.0,-31.0,12.0,227734.0,3196.0,-19.0,-8.0,-12.0,-39.0,-32.0,11.0,192694.0,2098.0,-21.0,-9.0,-22.0,-40.0,-33.0,11.0,227457.0,2996.0,-18.0,-5.0,-13.0,-37.0,-32.0,11.0,True,0
2020-12-15,209618,3270,3694.62,-17.0,-2.0,-21.0,-38.0,-33.0,11.0,0.012921214314501217,218960.42857142858,218960.42857142858,-0.15000000000000002,-0.75,-0.25,-0.07317073170731703,0.0,0.0,202540.0,2202.0,-20.0,-8.0,-28.0,-41.0,-33.0,11.0,232938.0,3317.0,-19.0,-6.0,-9.0,-38.0,-32.0,11.0,218873.0,3109.0,-20.0,-8.0,-18.0,-40.0,-32.0,11.0,240091.0,2642.0,-20.0,-9.0,-17.0,-38.0,-30.0,12.0,True,1
2020-12-16,255628,3523,3701.17,-20.0,-6.0,-27.0,-41.0,-34.0,13.0,0.0017728480872187813,227951.0,227951.0,0.17647058823529416,2.0,0.2857142857142858,0.07894736842105265,0.030303030303030276,0.18181818181818188,209618.0,3270.0,-17.0,-2.0,-21.0,-38.0,-33.0,11.0,248326.0,3005.0,-21.0,-9.0,-16.0,-38.0,-31.0,12.0,227734.0,3196.0,-19.0,-8.0,-12.0,-39.0,-32.0,11.0,192694.0,2098.0,-21.0,-9.0,-22.0,-40.0,-33.0,11.0,True,1
2020-12-17,240663,3588,3722.48,-22.0,-9.0,-24.0,-43.0,-37.0,14.0,0.005757638800703457,231063.85714285713,231063.85714285713,0.10000000000000009,0.5,-0.11111111111111116,0.04878048780487809,0.08823529411764697,0.07692307692307687,255628.0,3523.0,-20.0,-6.0,-27.0,-41.0,-34.0,13.0,202540.0,2202.0,-20.0,-8.0,-28.0,-41.0,-33.0,11.0,232938.0,3317.0,-19.0,-6.0,-9.0,-38.0,-32.0,11.0,218873.0,3109.0,-20.0,-8.0,-18.0,-40.0,-32.0,11.0,True,1
2020-12-18,251653,3162,3709.41,-19.0,-7.0,-22.0,-36.0,-32.0,12.0,-0.0035111001267972286,234480.85714285713,234480.85714285713,-0.13636363636363635,-0.2222222222222222,-0.08333333333333337,-0.16279069767441856,-0.1351351351351351,-0.1428571428571429,240663.0,3588.0,-22.0,-9.0,-24.0,-43.0,-37.0,14.0,209618.0,3270.0,-17.0,-2.0,-21.0,-38.0,-33.0,11.0,248326.0,3005.0,-21.0,-9.0,-16.0,-38.0,-31.0,12.0,227734.0,3196.0,-19.0,-8.0,-12.0,-39.0,-32.0,11.0,True,0
2020-12-21,201146,2688,3694.92,-8.0,3.0,-9.0,-35.0,-37.0,10.0,-0.003906281591951277,229939.14285714287,229939.14285714287,-0.5789473684210527,-1.4285714285714286,-0.5909090909090908,-0.02777777777777779,0.15625,-0.16666666666666663,251653.0,3162.0,-19.0,-7.0,-22.0,-36.0,-32.0,12.0,255628.0,3523.0,-20.0,-6.0,-27.0,-41.0,-34.0,13.0,202540.0,2202.0,-20.0,-8.0,-28.0,-41.0,-33.0,11.0,232938.0,3317.0,-19.0,-6.0,-9.0,-38.0,-32.0,11.0,True,0
2020-12-22,207550,3689,3687.26,-5.0,10.0,-6.0,-33.0,-38.0,10.0,-0.0020731166033364223,224114.0,224114.0,-0.375,2.3333333333333335,-0.33333333333333337,-0.05714285714285716,0.027027027027026973,0.0,201146.0,2688.0,-8.0,3.0,-9.0,-35.0,-37.0,10.0,240663.0,3588.0,-22.0,-9.0,-24.0,-43.0,-37.0,14.0,209618.0,3270.0,-17.0,-2.0,-21.0,-38.0,-33.0,11.0,248326.0,3005.0,-21.0,-9.0,-16.0,-38.0,-31.0,12.0,True,0
2020-12-23,233410,3237,3690.01,2.0,24.0,-8.0,-30.0,-40.0,10.0,0.0007458112528002658,228524.0,228524.0,-1.4,1.4,0.33333333333333326,-0.09090909090909094,0.05263157894736836,0.0,207550.0,3689.0,-5.0,10.0,-6.0,-33.0,-38.0,10.0,251653.0,3162.0,-19.0,-7.0,-22.0,-36.0,-32.0,12.0,255628.0,3523.0,-20.0,-6.0,-27.0,-41.0,-34.0,13.0,202540.0,2202.0,-20.0,-8.0,-28.0,-41.0,-33.0,11.0,True,1
2020-12-24,215915,3131,3703.06,-16.0,27.0,-21.0,-43.0,-61.0,16.0,0.0035365757816374632,229423.57142857142,229423.57142857142,-9.0,0.125,1.625,0.43333333333333335,0.5249999999999999,0.6000000000000001,233410.0,3237.0,2.0,24.0,-8.0,-30.0,-40.0,10.0,201146.0,2688.0,-8.0,3.0,-9.0,-35.0,-37.0,10.0,240663.0,3588.0,-22.0,-9.0,-24.0,-43.0,-37.0,14.0,209618.0,3270.0,-17.0,-2.0,-21.0,-38.0,-33.0,11.0,True,1
2020-12-25,165334,2210,3703.06,-82.0,-61.0,-38.0,-67.0,-83.0,27.0,0.0,216524.42857142858,216524.42857142858,4.125,-3.259259259259259,0.8095238095238095,0.558139534883721,0.360655737704918,0.6875,215915.0,3131.0,-16.0,27.0,-21.0,-43.0,-61.0,16.0,207550.0,3689.0,-5.0,10.0,-6.0,-33.0,-38.0,10.0,251653.0,3162.0,-19.0,-7.0,-22.0,-36.0,-32.0,12.0,255628.0,3523.0,-20.0,-6.0,-27.0,-41.0,-34.0,13.0,True,0
